code,title,affectedPart,severity,problem,symptoms,actions,location
P0172,System Too Rich (Bank 1),Fuel System / Air Intake System,warning,"The ECU determines that the engine is consistently running with too much fuel or not enough air based on O2 sensor readings. This can foul spark plugs and contaminate oil.",Black smoke from exhaust; Strong fuel smell; Reduced fuel economy,Check for leaky fuel injector(s); Inspect fuel pressure regulator; Verify O2 sensor readings are accurate,General engine/fuel system area
P0201,Injector Circuit/Open - Cylinder 1,Fuel Injector (Cylinder 1),critical,"The ECU detects an open circuit or malfunction in the electrical circuit of the fuel injector for cylinder 1, meaning it's not firing correctly.",Engine misfire; Rough running; Loss of power,Check injector wiring and connector; Test injector resistance; Replace fuel injector,Cylinder head, feeding cylinder 1
P0230,Fuel Pump Primary Circuit Malfunction,Fuel Pump Relay / Wiring,critical,"The ECU detects an issue with the primary control circuit for the fuel pump, preventing it from receiving proper power or ground.",Engine cranks but won't start; No fuel pump prime sound; Stalling,Check fuel pump fuse and relay; Inspect wiring from ECU to fuel pump relay; Test fuel pump relay,Fuel tank (pump), under seat (relay/fuse)
P0231,Fuel Pump Secondary Circuit Low,Fuel Pump,critical,"The ECU detects low voltage in the secondary circuit leading to the fuel pump, indicating the pump is not receiving sufficient power to operate correctly.",Engine cranks but won't start; Weak fuel pressure; Engine stalls under load,Check fuel pump power wiring; Test fuel pump for proper operation; Inspect fuel pump ground connection,Inside the fuel tank
P0335,Crankshaft Position Sensor 'A' Circuit,CKP Sensor,critical,"The ECU is not receiving a proper signal from the crankshaft position sensor, which is vital for engine timing and RPM calculation.",Engine cranks but won't start; Intermittent stalling; Loss of RPM signal on dashboard,Inspect CKP sensor wiring and connector; Check sensor for metallic debris; Replace CKP sensor,Near the crankshaft or flywheel, often on the engine case
P0336,Crankshaft Position Sensor 'A' Circuit Range/Performance,CKP Sensor / Reluctor Wheel,critical,"The signal from the crankshaft position sensor is erratic or out of expected range, suggesting an issue with the sensor or the reluctor wheel it reads.",Engine misfires; Intermittent power loss; Difficult starting,Inspect CKP sensor mounting and alignment; Check for damage to reluctor wheel; Replace CKP sensor,Near the crankshaft or flywheel, often on the engine case
P0351,Ignition Coil "A" Primary/Secondary Circuit,Ignition Coil (Cylinder 1),critical,"The ECU detects a malfunction in the primary or secondary circuit of the ignition coil for cylinder 1, leading to a loss of spark.",Engine misfire; Rough idle; Lack of power,Check ignition coil wiring and connector; Test ignition coil resistance; Replace ignition coil,Top of the cylinder head, connected to the spark plug
P0500,Vehicle Speed Sensor 'A' Malfunction,VSS Sensor,warning,"The ECU is not receiving a reliable signal from the vehicle speed sensor, affecting speedometer readings and various engine control strategies.",Speedometer not working; Cruise control (if equipped) inoperative; Erratic shifting (if automatic/AMT),Inspect VSS wiring and connector; Check VSS mounting; Replace VSS sensor,Rear wheel or transmission output shaft
P0505,Idle Control System Malfunction,Idle Air Control (IAC) Valve / Throttle Body,warning,"The ECU detects an issue with the system controlling the engine's idle speed, which can be due to a faulty IAC valve or air leaks.",Erratic idle speed; Stalling at idle; Engine surges,Clean IAC valve (if present); Check for vacuum leaks around intake; Inspect throttle body for carbon buildup,Side of the throttle body or intake manifold
P0560,System Voltage Malfunction,Battery / Charging System,warning,"The ECU detects that the system voltage is outside the normal operating range, indicating potential issues with the battery or charging system.",Dim lights; Difficult starting; Electronic systems malfunction,Test battery voltage and condition; Check alternator output; Inspect charging system wiring,Battery, alternator (stator/rectifier)
P0562,System Voltage Low,Battery / Rectifier Regulator,critical,"The ECU detects that the battery voltage is consistently too low, which can prevent proper operation of electronic components and starting the engine.",Engine cranks slowly; Dim headlights; Electronic systems failing,Charge battery and re-test; Check rectifier/regulator output; Inspect battery terminals for corrosion,Battery, under seat (rectifier/regulator)
P0563,System Voltage High,Rectifier Regulator,critical,"The ECU detects that the system voltage is consistently too high, which can damage electronic components and overcharge the battery.",Bulbs blowing frequently; Battery overheating; Electronic malfunctions,Test rectifier/regulator for overcharging; Check wiring from stator to regulator; Replace rectifier/regulator,Under seat, connected to battery and stator
P0605,Internal Control Module Read Only Memory (ROM) Error,ECU (Engine Control Unit),critical,"A critical internal error has been detected within the ECU's read-only memory, indicating a likely hardware or software fault within the ECU itself.",Engine won't start; Multiple systems failing; MIL constantly on,Check ECU power and ground connections; Attempt ECU re-flash (dealer tool); Replace ECU,Under seat or behind headlight fairing
P0650,Malfunction Indicator Lamp (MIL) Control Circuit,MIL (Check Engine Light),info,"The ECU detects an issue with the circuit that controls the Malfunction Indicator Lamp on the dashboard, meaning the light might not illuminate when required.",MIL not illuminating at key on; MIL not illuminating for other faults; Unclear diagnostic status,Check MIL bulb/LED; Inspect wiring to MIL; Check dashboard cluster connections,Dashboard instrument cluster
P0700,Transmission Control System Malfunction (General),Transmission Control Module (TCM) / Gear Position Sensor,warning,"The ECU detects a general fault within the transmission control system. While most REs are manual, some newer ones might have gear position sensors or other transmission-related electronics.",Incorrect gear indication; Difficulty shifting; Engine performance issues,Check gear position sensor wiring; Inspect transmission fluid (if applicable); Use diagnostic tool for specific TCM codes,Gearbox, near shift linkage
P1501,Lean Angle Sensor Circuit Low Voltage,Lean Angle Sensor (LAS),critical,"The ECU receives an abnormally low voltage from the lean angle sensor, indicating a potential sensor malfunction or that the bike is leaning excessively. This can trigger an engine kill.",Engine stalling when upright; Engine not starting; MIL illumination,Check LAS sensor orientation and mounting; Inspect LAS wiring; Replace LAS sensor,Often under the seat or behind the headlight, mounted upright
P1502,Lean Angle Sensor Circuit High Voltage,Lean Angle Sensor (LAS),critical,"The ECU receives an abnormally high voltage from the lean angle sensor, indicating a potential sensor malfunction or an incorrect signal. This can also trigger an engine kill.",Engine stalling when upright; Engine not starting; MIL illumination,Check LAS sensor wiring for shorts; Verify sensor mounting is secure; Replace LAS sensor,Often under the seat or behind the headlight, mounted upright
P1601,ECU Internal Voltage Error,ECU,critical,"The ECU detects an internal voltage supply problem, which can affect the operation of various sensors and actuators connected to it.",Multiple sensor faults; Engine cutting out; Unpredictable behavior,Check main relay and battery connections; Inspect ECU power and ground wiring; Replace ECU,Under seat or behind headlight fairing
P1602,Immo Malfunction / Transponder Key Error,Immobilizer System,critical,"The ECU fails to recognize the transponder key signal, preventing the engine from starting due to the immobilizer system being active.",Engine cranks but won't start; Immobilizer light flashes; Key not recognized,Try spare key; Check transponder antenna around ignition; Have system re-programmed (dealer),Ignition switch, under seat (ECU)
P0443,EVAP Purge Control Valve Circuit,EVAP Purge Valve,info,"The ECU detects an electrical circuit malfunction in the Evaporative Emission (EVAP) system's purge control valve. This relates to emissions control.",MIL illumination; Slight fuel odor; No noticeable driveability issues,Check purge valve wiring and connector; Test purge valve resistance; Replace purge valve,Near the fuel tank or charcoal canister
P0458,EVAP Purge Control Valve Circuit Low,EVAP Purge Valve,info,"The ECU detects a low voltage condition in the EVAP purge control valve circuit, indicating a potential open circuit or short to ground.",MIL illumination; Minor impact on emissions; No driveability issues,Inspect wiring for breaks or corrosion; Check purge valve resistance; Replace purge valve,Near the fuel tank or charcoal canister
P0459,EVAP Purge Control Valve Circuit High,EVAP Purge Valve,info,"The ECU detects a high voltage condition in the EVAP purge control valve circuit, indicating a potential short to voltage.",MIL illumination; Minor impact on emissions; No driveability issues,Inspect wiring for shorts to power; Check purge valve resistance; Replace purge valve,Near the fuel tank or charcoal canister
P0180,Fuel Temperature Sensor 'A' Circuit,Fuel Temperature Sensor,warning,"The ECU detects an electrical fault in the fuel temperature sensor circuit, leading to inaccurate fuel temperature readings which can affect fuel trim.",Reduced fuel economy; Engine hesitation; MIL illumination,Check sensor wiring and connector; Test sensor resistance; Replace fuel temperature sensor,Inside the fuel tank, often integrated with the fuel pump assembly
P0182,Fuel Temperature Sensor 'A' Circuit Low,Fuel Temperature Sensor,warning,"The ECU receives a low voltage signal from the fuel temperature sensor, indicating an abnormally high fuel temperature or a circuit issue.",Engine running rich; Decreased power; MIL illumination,Inspect sensor wiring for shorts to ground; Test sensor resistance; Replace fuel temperature sensor,Inside the fuel tank, often integrated with the fuel pump assembly
P0183,Fuel Temperature Sensor 'A' Circuit High,Fuel Temperature Sensor,warning,"The ECU receives a high voltage signal from the fuel temperature sensor, indicating an abnormally low fuel temperature or a circuit issue.",Engine running lean; Hard starting when cold; MIL illumination,Inspect sensor wiring for open circuits; Test sensor resistance; Replace fuel temperature sensor,Inside the fuel tank, often integrated with the fuel pump assembly
P0627,Fuel Pump 'A' Control Circuit/Open,Fuel Pump Relay / Wiring,critical,"The ECU detects an open circuit or electrical malfunction in the control circuit for the fuel pump, preventing the pump from being activated.",Engine cranks but won't start; No fuel pump prime; Loss of fuel pressure,Check fuel pump relay and fuse; Inspect wiring from ECU to fuel pump relay; Test for power at fuel pump connector,Under seat (relay/fuse), inside fuel tank (pump connector)
P0261,Cylinder 1 Injector Circuit Low,Fuel Injector (Cylinder 1),critical,"The ECU detects a low voltage condition in the fuel injector circuit for cylinder 1, indicating a potential short to ground or wiring issue.",Engine misfire; Rough idle; Reduced power,Check injector wiring for shorts to ground; Test injector resistance; Replace fuel injector,Cylinder head, feeding cylinder 1
P0262,Cylinder 1 Injector Circuit High,Fuel Injector (Cylinder 1),critical,"The ECU detects a high voltage condition in the fuel injector circuit for cylinder 1, indicating a potential open circuit or short to power.",Engine misfire; Rough idle; Excessive fuel consumption,Check injector wiring for opens or shorts to power; Test injector resistance; Replace fuel injector,Cylinder head, feeding cylinder 1
P0300,Random/Multiple Cylinder Misfire Detected,Ignition System / Fuel System / Mechanical Engine,critical,"The ECU detects misfires occurring in multiple or random cylinders, indicating a general engine combustion issue rather than a single component failure.",Engine running rough; Lack of power; Excessive vibrations,Check spark plugs and ignition coils; Inspect fuel pressure and injectors; Perform compression test,Entire engine system
P0301,Cylinder 1 Misfire Detected,Spark Plug / Ignition Coil / Fuel Injector (Cylinder 1),critical,"The ECU detects a specific misfire event occurring in cylinder 1, meaning that cylinder is not contributing to power output as expected.",Engine running rough; Loss of power; Excessive vibrations from engine,Check spark plug for damage or fouling; Test ignition coil for cylinder 1; Test fuel injector for cylinder 1,Cylinder 1 specific components
P0600,Serial Communication Link Malfunction,CAN Bus / ECU / Dashboard,critical,"The ECU detects an error in the communication between various modules on the motorcycle's CAN bus network. This can affect multiple systems.",Multiple warning lights on dashboard; Intermittent component operation; ECU communication failure,Inspect CAN bus wiring for damage; Check connections to ECU and dashboard; Troubleshoot individual module power,Wiring harness connecting ECU, dashboard, ABS unit (if equipped)
P0501,Vehicle Speed Sensor 'A' Range/Performance,VSS Sensor / Wiring,warning,"The signal from the vehicle speed sensor is inconsistent or out of the expected range, affecting accurate speed readings.",Erratic speedometer readings; Incorrect mileage; Cruise control malfunction (if equipped),Check VSS sensor for debris or damage; Inspect wiring harness for intermittent connection; Replace VSS,Rear wheel or transmission output shaft
P0604,Internal Control Module Random Access Memory (RAM) Error,ECU (Engine Control Unit),critical,"A critical internal error has been detected within the ECU's Random Access Memory, indicating a severe internal hardware or software fault.",Engine won't start; Unpredictable engine behavior; MIL constantly on,Check ECU power and ground; Attempt ECU re-flash (dealer tool); Replace ECU,Under seat or behind headlight fairing
P0606,ECM/PCM Processor Fault,ECU (Engine Control Unit),critical,"The ECU's internal processor has detected a fault in its own operation, which can lead to complete engine control failure.",Engine won't start; Complete loss of engine power; Multiple unrelated codes,Check ECU power and ground connections; Verify ECU software version; Replace ECU,Under seat or behind headlight fairing
P0115,Engine Coolant Temperature Sensor Circuit,ECT Sensor,warning,"The ECU detects an electrical malfunction in the engine coolant temperature sensor circuit, leading to incorrect temperature readings. (Relevant for liquid-cooled models like Himalayan).",Incorrect temperature gauge reading; Rich/lean running conditions; Hard starting,Check ECT sensor wiring; Test sensor resistance; Replace ECT sensor,Cylinder head or engine block, near cooling passages
P0117,Engine Coolant Temperature Sensor Low,ECT Sensor,warning,"The ECU receives a low voltage signal from the ECT sensor, indicating an abnormally high engine temperature or a sensor short to ground.",Overheating indication (false); Rich fuel mixture; Hard starting when hot,Inspect ECT sensor wiring for shorts; Test sensor resistance; Replace ECT sensor,Cylinder head or engine block, near cooling passages
P0118,Engine Coolant Temperature Sensor High,ECT Sensor,warning,"The ECU receives a high voltage signal from the ECT sensor, indicating an abnormally low engine temperature or an open circuit.",Engine running cold (false); Lean fuel mixture; Increased emissions,Inspect ECT sensor wiring for open circuits; Test sensor resistance; Replace ECT sensor,Cylinder head or engine block, near cooling passages
P1503,Vehicle Down Sensor Fault,Lean Angle Sensor (LAS),critical,"The ECU detects a fault in the lean angle sensor, often a general fault if the sensor is incorrectly installed or damaged, or its signal is intermittent.",Engine not starting; Engine stalling unexpectedly; MIL illumination,Verify LAS mounting and orientation; Check sensor wiring and connector; Replace LAS sensor,Often under the seat or behind the headlight, mounted upright
P0A0F,Engine Failed to Start,Starter Motor / Battery / Fuel System / Ignition System,critical,"The ECU detects that the engine attempted to start but failed, indicating a fundamental issue preventing ignition or sustained combustion.",Engine cranks but won't catch; No ignition; Repeated failed start attempts,Check fuel pressure; Verify spark at plugs; Test battery and starter motor,General engine/starting system
P0615,Starter Relay Circuit Malfunction,Starter Relay,critical,"The ECU detects an electrical fault in the starter relay control circuit, preventing the starter motor from engaging.",Engine won't crank; No click from starter relay; No power to starter motor,Check starter relay fuse; Inspect starter relay wiring; Test or replace starter relay,Under seat, near battery
