code,title,affectedPart,severity,problem,symptoms,actions,location
25,O2 Sensor Input Malfunction,Oxygen Sensor (O2 Sensor),warning,"The ECU detects an abnormal signal from the oxygen sensor, indicating incorrect exhaust gas composition readings.",Fluctuating idle; Poor fuel economy; Engine running rich or lean,Inspect O2 sensor wiring; Check for exhaust leaks; Replace O2 sensor if faulty,Mounted in the exhaust pipe before the catalytic converter
30,Lean Angle Sensor Malfunction,Lean Angle Sensor,critical,"The ECU detects an abnormal signal from the lean angle sensor, designed to cut the engine in case of a tip-over.",Engine won't start; Engine cuts out randomly; Intermittent power loss,Check sensor mounting and position; Inspect wiring for damage; Replace lean angle sensor,Often under the seat or fairing, typically near the center of gravity
33,Ignition Coil Primary Circuit Open (Cylinder 1),Ignition Coil, Cylinder 1,warning,"The ECU detects an open circuit in the primary winding of the ignition coil for cylinder 1, preventing spark.",Engine misfire; Rough running; Loss of power; Check Engine Light (MIL) on,Check coil wiring and connector; Test coil primary resistance; Replace ignition coil,On top of the spark plug or connected via a spark plug wire, cylinder 1
34,Ignition Coil Primary Circuit Open (Cylinder 2),Ignition Coil, Cylinder 2,warning,"The ECU detects an open circuit in the primary winding of the ignition coil for cylinder 2, preventing spark.",Engine misfire; Rough running; Loss of power; Check Engine Light (MIL) on,Check coil wiring and connector; Test coil primary resistance; Replace ignition coil,On top of the spark plug or connected via a spark plug wire, cylinder 2
35,Ignition Coil Primary Circuit Open (Cylinder 3),Ignition Coil, Cylinder 3,warning,"The ECU detects an open circuit in the primary winding of the ignition coil for cylinder 3, preventing spark.",Engine misfire; Rough running; Loss of power; Check Engine Light (MIL) on,Check coil wiring and connector; Test coil primary resistance; Replace ignition coil,On top of the spark plug or connected via a spark plug wire, cylinder 3
36,Ignition Coil Primary Circuit Open (Cylinder 4),Ignition Coil, Cylinder 4,warning,"The ECU detects an open circuit in the primary winding of the ignition coil for cylinder 4, preventing spark.",Engine misfire; Rough running; Loss of power; Check Engine Light (MIL) on,Check coil wiring and connector; Test coil primary resistance; Replace ignition coil,On top of the spark plug or connected via a spark plug wire, cylinder 4
37,Fuel Injector Circuit Open (Cylinder 1),Fuel Injector, Cylinder 1,warning,"The ECU detects an open circuit in the fuel injector for cylinder 1, preventing fuel delivery.",Engine misfire; Loss of power; Engine runs very rough; Check Engine Light (MIL) on,Check injector wiring and connector; Test injector resistance; Clean or replace fuel injector,Mounted on the intake manifold, spraying fuel into cylinder 1
38,Fuel Injector Circuit Open (Cylinder 2),Fuel Injector, Cylinder 2,warning,"The ECU detects an open circuit in the fuel injector for cylinder 2, preventing fuel delivery.",Engine misfire; Loss of power; Engine runs very rough; Check Engine Light (MIL) on,Check injector wiring and connector; Test injector resistance; Clean or replace fuel injector,Mounted on the intake manifold, spraying fuel into cylinder 2
39,Fuel Injector Circuit Open (Cylinder 3),Fuel Injector, Cylinder 3,warning,"The ECU detects an open circuit in the fuel injector for cylinder 3, preventing fuel delivery.",Engine misfire; Loss of power; Engine runs very rough; Check Engine Light (MIL) on,Check injector wiring and connector; Test injector resistance; Clean or replace fuel injector,Mounted on the intake manifold, spraying fuel into cylinder 3
40,Fuel Injector Circuit Open (Cylinder 4),Fuel Injector, Cylinder 4,warning,"The ECU detects an open circuit in the fuel injector for cylinder 4, preventing fuel delivery.",Engine misfire; Loss of power; Engine runs very rough; Check Engine Light (MIL) on,Check injector wiring and connector; Test injector resistance; Clean or replace fuel injector,Mounted on the intake manifold, spraying fuel into cylinder 4
41,Speed Sensor No Signal,Wheel Speed Sensor,info,"The ECU is not receiving a signal from the speed sensor, which can affect speedometer readings and other speed-dependent systems.",Speedometer not working; Odometer not counting; Reduced ABS/Traction Control function,Inspect sensor wiring; Check sensor for debris; Replace speed sensor if faulty,Typically on the front or rear wheel, near the brake rotor or sprocket
42,Speed Sensor or Neutral Switch Malfunction,Speed Sensor / Neutral Switch,warning,"The ECU detects an issue with the vehicle speed sensor or the neutral switch, affecting speed input and gear detection.",Speedometer erratic; Difficult to shift; Engine cuts out at low speed,Check sensor wiring; Test neutral switch continuity; Replace faulty component,Speed sensor on wheel, neutral switch near gearbox output shaft
43,Fuel System Voltage Malfunction,Fuel Pump Relay / Fuel Pump / Wiring,warning,"The ECU detects abnormal voltage in the fuel pump system, potentially affecting fuel pressure and delivery.",Hard starting; Engine stalls; Reduced engine power; Check Engine Light (MIL) on,Check battery voltage; Inspect fuel pump relay; Verify wiring to fuel pump,Fuel pump inside the fuel tank; relay usually near battery or fuse box
44,ECU EEPROM Error or Battery Voltage Monitor Error,ECU / Battery / Charging System,critical,"The ECU has detected an internal EEPROM (memory) error or an abnormal battery voltage reading to its power supply.",Intermittent starting issues; Random warning lights; Engine performance issues,Check battery voltage and charging system; Inspect ECU connectors; ECU replacement may be necessary,ECU under the seat or fairing, battery typically under the seat
45,Air Cut-Off Valve Malfunction,Air Cut-Off Valve (ACV),info,"The ECU detects an error with the air cut-off valve, which controls air flow for emissions or engine braking.",Popping on deceleration; Emissions issues; Minor idle fluctuations,Check ACV wiring and hose; Test ACV solenoid; Replace ACV if faulty,On the airbox or intake manifold, connected to vacuum lines
46,Power Supply to ECU Not Normal,Main Relay / Battery / Wiring Harness,critical,"The voltage supplied to the ECU is outside the normal operating range, indicating a power supply issue.",Engine won't start; ECU loses power; Intermittent electrical issues,Check battery condition and terminals; Inspect main relay; Trace power supply wiring,Battery, main relay (often near the battery or fuse box), wiring harness
50,ECU Internal Malfunction,Engine Control Unit (ECU),critical,"The ECU has detected an internal fault within its own circuitry, preventing proper engine management.",Engine won't start; Multiple system failures; Bike completely dead,Check all ECU connectors; Verify ECU power and ground; ECU replacement is typically required,Under the seat or fairing
51,Main Relay Malfunction,Main Relay,critical,"The ECU detects a fault with the main relay, which controls power to various engine management components.",Engine won't start; No power to fuel pump; No ignition spark,Check main relay wiring; Test relay continuity; Replace main relay,Often near the battery or fuse box
52,ABS Control Unit Communication Error,ABS Control Unit / Wiring Harness,warning,"The main ECU is unable to communicate with the Anti-lock Braking System (ABS) control unit.",ABS warning light illuminated; ABS system inoperative; Brake performance may feel normal,Check ABS unit wiring and connectors; Inspect wheel speed sensors; Consult dealer for ABS diagnostics,ABS control unit often near the front wheel or under the tank/seat
56,ABS Unit Internal Error,ABS Control Unit,critical,"The ABS control unit has detected an internal malfunction, rendering the ABS system inoperative.",ABS warning light illuminated; Brakes lock up under hard braking; No ABS function,Verify power and ground to ABS unit; Check for sensor ring damage; ABS unit replacement usually required,ABS control unit, typically near the front wheel or under the tank/seat
57,Ride Control System Communication Error,Ride Control ECU / Main ECU / Wiring,warning,"The main ECU has lost communication with a dedicated ride control system ECU (e.g., electronic suspension, traction control).",Ride modes unavailable; Suspension not adjusting; Traction control inoperative,Check wiring between ECUs; Inspect connectors; Consult dealer for system diagnosis,Varies, typically between the main ECU and a separate control module
60,Auxiliary Sensor Communication Error,Auxiliary Sensor (e.g., IMU) / Wiring,warning,"The ECU is unable to communicate with an auxiliary sensor, such as an Inertial Measurement Unit (IMU) on advanced models.",Traction control not working; Cornering ABS inoperative; Advanced rider aids disabled,Check sensor wiring and connection; Inspect sensor for physical damage; Consult dealer for specific sensor diagnostics,IMU usually centrally located, under the seat or near the swingarm pivot
Er-1,ECU Communication Error (Meter to ECU),ECU / Meter Unit / Wiring,critical,"The meter unit cannot establish communication with the ECU, indicating a serious communication fault.",Dash displays ""Er-1""; No gauge readings; Engine may not start,Check wiring harness between meter and ECU; Inspect connectors for corrosion; Test ECU and meter unit communication lines,Wiring harness connecting the instrument cluster (meter) to the ECU
Er-2,ECU Communication Error (ECU to Meter),ECU / Meter Unit / Wiring,critical,"The ECU is unable to communicate with the meter unit, preventing data display on the dashboard.",Dash displays ""Er-2""; No gauge readings; Warning lights may not function,Check wiring harness between meter and ECU; Inspect connectors; Test ECU and meter unit communication lines,Wiring harness connecting the ECU to the instrument cluster (meter)
Er-3,Communication Error Between Meter and Immobilizer Unit,Meter Unit / Immobilizer Unit / Wiring,critical,"The meter unit and immobilizer unit are failing to communicate, which prevents the engine from starting.",Engine won't start; Immobilizer light flashes; Key not recognized,Check wiring between meter and immobilizer; Verify immobilizer unit power; Re-program keys if necessary,Wiring harness connecting the instrument cluster and immobilizer antenna ring
Er-A,YCC-T Throttle Grip Position Sensor Error,YCC-T (Ride-by-Wire) Throttle Grip Sensor,critical,"The Yamaha Chip Controlled Throttle (YCC-T) system detects an error with the throttle grip position sensor.",No throttle response; Engine enters limp mode; Engine light illuminated,Inspect throttle grip sensor wiring; Test sensor output; Replace throttle grip assembly,Handlebar, inside the throttle housing
Er-B,YCC-T Throttle Valve Position Sensor Error,YCC-T (Ride-by-Wire) Throttle Valve Sensor,critical,"The YCC-T system detects an error with the throttle valve position sensor at the throttle body.",Incorrect throttle response; Engine enters limp mode; Unstable idle,Inspect throttle valve sensor wiring; Check for mechanical sticking; Replace throttle body or sensor,On the throttle body, monitoring valve position
Er-C,YCC-T ECU Monitor Error,YCC-T System / ECU,critical,"The ECU's internal monitoring system for the YCC-T (ride-by-wire) system has detected a malfunction.",No throttle response; Engine power severely limited; System shutdown,Check all YCC-T related sensors and actuators; Inspect ECU for internal faults; ECU replacement may be required,Internal to the ECU, relating to YCC-T control circuits
Er-D,YCC-T Throttle Valve Stuck,YCC-T Throttle Body,critical,"The YCC-T system detects that the throttle valve is mechanically stuck or unable to move freely.",Uncommanded acceleration; Engine won't idle; No throttle response,Inspect throttle body for obstructions; Clean throttle valve; Replace throttle body if damaged,Inside the throttle body, where the butterfly valve operates
Er-H,Immobilizer System Malfunction,Immobilizer Unit / Key / Antenna,critical,"The immobilizer system has detected a fault, preventing the engine from starting due to key recognition issues.",Engine won't start; Immobilizer light flashes rapidly; Key not recognized,Try a different registered key; Check immobilizer antenna wiring; Consult dealer for system diagnosis,Immobilizer unit often integrated with the ECU or a separate module; antenna ring around the ignition barrel
