code,title,affectedPart,severity,problem,symptoms,actions,location
P0122,TPS Circuit Low Input,TPS,critical,"The ECU receives a voltage signal from the TPS that is lower than expected, often indicating a short to ground or a faulty sensor at idle.","Engine stalls; Poor acceleration; Limited RPM",Inspect TPS wiring for shorts; Test TPS output voltage; Replace TPS,Mounted on the throttle body.
P0123,TPS Circuit High Input,TPS,critical,"The ECU receives a voltage signal from the TPS that is higher than expected, often indicating an open circuit or a faulty sensor at wide open throttle.","Engine surges; High idle; No throttle response",Check TPS wiring for opens; Test TPS output voltage; Replace TPS,Mounted on the throttle body.
P0130,O2 Sensor Circuit Malfunction (Bank 1, Sensor 1),Front Oxygen (O2) Sensor,critical,"The ECU detects an abnormal signal from the front O2 sensor, indicating a general circuit issue or incorrect exhaust gas oxygen measurement.","Increased fuel consumption; Reduced engine performance; Emissions light on",Inspect O2 sensor wiring for damage; Check O2 sensor resistance; Replace O2 sensor,Mounted in the exhaust pipe, before the catalytic converter.
P0131,O2 Sensor Circuit Low Voltage (Bank 1, Sensor 1),Front Oxygen (O2) Sensor,critical,"The ECU detects a consistently low voltage signal from the front O2 sensor, indicating a lean condition or a faulty sensor.","Lean mixture; Engine misfires; Reduced power",Check for exhaust leaks; Inspect O2 sensor wiring; Replace O2 sensor,Mounted in the exhaust pipe, before the catalytic converter.
P0132,O2 Sensor Circuit High Voltage (Bank 1, Sensor 1),Front Oxygen (O2) Sensor,critical,"The ECU detects a consistently high voltage signal from the front O2 sensor, indicating a rich condition or a faulty sensor.","Rich mixture; Black smoke; Poor fuel economy",Check for fuel pressure issues; Inspect O2 sensor wiring; Replace O2 sensor,Mounted in the exhaust pipe, before the catalytic converter.
P0135,O2 Sensor Heater Circuit Malfunction (Bank 1, Sensor 1),Front Oxygen (O2) Sensor Heater,warning,"The ECU detects a fault in the heater circuit of the front oxygen sensor, preventing it from reaching optimal operating temperature quickly.","Increased fuel consumption; Erratic idle; Emissions light on",Inspect O2 sensor heater wiring; Check O2 sensor heater fuse; Replace O2 sensor,Mounted in the exhaust pipe, before the catalytic converter.
P0171,System Too Lean (Bank 1),Fuel System/Vacuum System,critical,"The ECU detects that the engine is running consistently with too much air and not enough fuel.","Engine misfire; Loss of power; Backfiring",Check for vacuum leaks; Inspect fuel pressure; Clean or replace fuel injectors,General engine bay, vacuum lines, fuel system.
P0172,System Too Rich (Bank 1),Fuel System/Ignition System,critical,"The ECU detects that the engine is running consistently with too much fuel and not enough air.","Poor fuel economy; Black smoke from exhaust; Rough idle",Check for leaking fuel injectors; Inspect fuel pressure regulator; Test O2 sensor,General engine bay, fuel system.
P0201,Injector Circuit Malfunction - Cylinder 1,Fuel Injector (Cylinder 1),critical,"The ECU detects an electrical fault (open or short) in the circuit controlling the fuel injector for cylinder 1, leading to incorrect fuel delivery.","Engine misfire; Rough running; Loss of power",Check injector wiring harness for damage; Test injector resistance; Replace fuel injector,Connected to the intake manifold, spraying fuel into cylinder 1 intake port.
P0217,Engine Over Temperature Condition,Cooling System,critical,"The ECU detects that the engine's operating temperature has exceeded the maximum safe limit.","Engine warning light on; Engine power reduction; Engine may shut down",Check coolant level; Inspect radiator fan operation; Test thermostat,Engine block/cylinder head, cooling system.
P0230,Fuel Pump Primary Circuit Malfunction,Fuel Pump Circuit,critical,"The ECU detects an electrical fault in the primary circuit that controls the fuel pump, preventing proper fuel delivery.","Engine no start; Engine stalls while riding; Loss of power",Check fuel pump relay; Inspect fuel pump wiring for opens/shorts; Test fuel pump for operation,Under the fuel tank, near the fuel pump.
P0335,Crankshaft Position Sensor 'A' Circuit Malfunction,Crankshaft Position Sensor (CKP),critical,"The ECU detects an abnormal signal from the CKP sensor, indicating a general circuit issue or inability to read engine RPM.","Engine no start; Engine stalls; Intermittent misfire",Inspect CKP sensor wiring for damage; Test CKP sensor resistance; Replace CKP sensor,Mounted near the crankshaft, typically behind the flywheel cover.
P0336,Crankshaft Position Sensor 'A' Circuit Range/Performance,Crankshaft Position Sensor (CKP),critical,"The ECU detects an implausible signal from the CKP sensor, indicating that the signal is outside expected range or performance.","Intermittent engine cutout; Erratic RPM readings; Hard starting",Check CKP sensor for debris; Inspect tone wheel for damage; Replace CKP sensor,Mounted near the crankshaft, typically behind the flywheel cover.
P0340,Camshaft Position Sensor 'A' Circuit Malfunction,Camshaft Position Sensor (CMP),critical,"The ECU detects an abnormal signal from the CMP sensor, indicating a general circuit issue or inability to read cam position for ignition timing.","Engine hard starting; Poor engine performance; Loss of power",Inspect CMP sensor wiring for damage; Test CMP sensor resistance; Replace CMP sensor,Mounted near the camshaft, often on the cylinder head.
P0351,Ignition Coil 'A' Primary/Secondary Circuit Malfunction,Ignition Coil (Cylinder 1),critical,"The ECU detects an electrical fault in the primary or secondary circuit of the ignition coil for cylinder 1, leading to no spark.","Engine misfire; Rough idle; Loss of power",Check ignition coil wiring; Test ignition coil resistance; Replace ignition coil,Mounted directly on the spark plug or near the spark plug with a high-tension lead.
P0443,EVAP Purge Control Valve Circuit Malfunction,EVAP Purge Valve,warning,"The ECU detects an electrical fault in the circuit controlling the EVAP purge valve, affecting fuel vapor recovery.","Engine rough idle; Increased emissions; Fuel smell",Inspect purge valve wiring; Test purge valve operation; Replace purge valve,Connected to the EVAP canister and intake manifold.
P0460,Fuel Level Sensor Circuit Malfunction,Fuel Level Sensor,info,"The ECU detects an abnormal signal from the fuel level sensor, indicating a general circuit issue or incorrect fuel level reading.","Inaccurate fuel gauge; Fuel light malfunction; Unknown fuel range",Check fuel level sensor wiring; Test fuel level sensor resistance; Replace fuel level sensor,Inside the fuel tank.
P0500,Vehicle Speed Sensor Malfunction,Vehicle Speed Sensor (VSS),warning,"The ECU detects an abnormal signal from the VSS, indicating a general circuit issue or incorrect vehicle speed reading.","Inaccurate speedometer; Cruise control malfunction; Erratic shifting (if applicable)",Inspect VSS wiring for damage; Clean VSS; Replace VSS,Mounted on the transmission or wheel hub.
P0505,Idle Air Control System Malfunction,Idle Air Control (IAC) Valve,critical,"The ECU detects a fault in the IAC system, leading to improper regulation of engine idle speed.","High or low idle; Engine stalls at idle; Erratic idle",Clean IAC valve; Check IAC valve wiring; Replace IAC valve,Mounted on the throttle body.
P0560,System Voltage Malfunction,Battery/Charging System,critical,"The ECU detects an abnormal system voltage, indicating issues with the battery or charging system.","Dim lights; Hard starting; Engine stalling",Check battery terminals; Test battery voltage; Inspect rectifier/regulator,Battery box/under seat.
P0562,System Voltage Low,Battery/Charging System,critical,"The ECU detects that the system voltage is consistently below the specified minimum threshold.","Hard starting; Dim headlights; Electronic components malfunction",Charge battery; Test charging system (stator/rectifier); Inspect battery terminals,Battery box/under seat.
P0563,System Voltage High,Battery/Charging System,critical,"The ECU detects that the system voltage is consistently above the specified maximum threshold.","Bulb burnout; Battery overcharging; Electronic component damage",Test rectifier/regulator output; Inspect battery condition; Check charging circuit wiring,Battery box/under seat.
P0600,Serial Communication Link Malfunction,ECU/Communication System,critical,"The ECU detects a malfunction in the serial communication link, preventing proper data exchange with other modules.","No communication with diagnostic tool; Multiple system warnings; Engine performance issues",Check wiring harness for damage; Inspect connector pins; Consult wiring diagram for communication lines,ECU, main wiring harness.
P0605,Internal Control Module Read Only Memory (ROM) Error,ECU,critical,"The ECU detects an internal error within its Read Only Memory (ROM), indicating a critical internal hardware fault.","Engine no start; Engine stalls; Unpredictable engine behavior",Attempt ECU firmware update (if possible); Replace ECU,Under seat or dashboard.
P0606,ECU/PCM Processor Fault,ECU,critical,"The ECU detects a fault within its main processor, indicating a critical internal hardware malfunction.","Engine no start; Multiple system failures; Random shutdowns",Replace ECU,Under seat or dashboard.
P1601,Immobilizer Communication Error,Immobilizer System,critical,"The ECU fails to communicate with the immobilizer unit, preventing engine start or operation.","Engine cranks but no start; Security light flashing; Key not recognized",Check immobilizer antenna; Inspect wiring between ECU and immobilizer; Re-register key,Near ignition switch, ECU.
P1605,Lean Angle Sensor Malfunction,Lean Angle Sensor,critical,"The ECU detects an abnormal signal from the lean angle sensor, which is designed to cut off fuel/ignition in case of a tip-over.","Engine cuts out unexpectedly; Engine no start; Engine stalls",Check lean angle sensor mounting and position; Inspect sensor wiring; Replace lean angle sensor,Usually under the seat or fairing, mounted vertically.
P1610,Side Stand Switch Circuit Open,Side Stand Switch,warning,"The ECU detects an open circuit in the side stand switch, potentially preventing engine start or causing engine cut-off.","Engine won't start in gear; Engine stalls when side stand is down; Neutral light malfunction",Inspect side stand switch wiring; Clean or adjust side stand switch; Replace side stand switch,Attached to the side stand pivot.
P2100,Throttle Actuator Control Motor Circuit Open,Throttle Body/Actuator,critical,"The ECU detects an open circuit in the Throttle Actuator Control (TAC) motor, impacting electronic throttle control.","No throttle response; Engine enters limp mode; Engine warning light on",Inspect TAC motor wiring; Check throttle body for obstructions; Replace throttle body,Integrated into the throttle body.
P2101,Throttle Actuator Control Motor Circuit Range/Performance,Throttle Body/Actuator,critical,"The ECU detects that the TAC motor is not operating within its expected range or performance parameters.","Inconsistent throttle response; Engine surging; Limited power",Perform throttle body calibration; Check for mechanical binding; Replace throttle body,Integrated into the throttle body.
P2122,Accelerator Pedal Position Sensor 'D' Circuit Low Input,Accelerator Pedal Position Sensor (APP),critical,"The ECU receives a voltage signal from the APP sensor (or ride-by-wire grip sensor) that is lower than expected.","No throttle response; Engine in limp mode; Inconsistent power delivery",Inspect APP sensor wiring for shorts; Test APP sensor output; Replace APP sensor,Handlebar grip assembly (for ride-by-wire) or foot pedal assembly.
P2123,Accelerator Pedal Position Sensor 'D' Circuit High Input,Accelerator Pedal Position Sensor (APP),critical,"The ECU receives a voltage signal from the APP sensor (or ride-by-wire grip sensor) that is higher than expected.","Unintended acceleration; Engine surging; Engine in limp mode",Inspect APP sensor wiring for opens; Test APP sensor output; Replace APP sensor,Handlebar grip assembly (for ride-by-wire) or foot pedal assembly.
U0100,Lost Communication with ECM/PCM "A",ECU/Communication System,critical,"The ECU detects that it has lost communication with the primary Engine Control Module (ECM) or Powertrain Control Module (PCM).","Engine no start; Multiple warning lights; No communication with diagnostic tool",Check ECU power and ground; Inspect CAN bus wiring; Replace ECU if internal fault,ECU, main wiring harness.
TVS_F01,Neutral Switch Malfunction,Neutral Switch,warning,"The ECU detects an incorrect signal from the neutral switch, causing confusion about the transmission's neutral position.","Engine won't start in neutral; Neutral light not working; Engine stalls when selecting gear",Inspect neutral switch wiring; Test neutral switch continuity; Replace neutral switch,On the transmission casing, near the gear selector.
TVS_F02,Brake Switch Malfunction (Front),Front Brake Switch,info,"The ECU detects an open or short in the front brake switch circuit, affecting brake light or starting interlock.","Brake light not working; Engine won't start with front brake applied; Cruise control issues",Check front brake switch wiring; Adjust front brake lever; Replace front brake switch,Mounted near the front brake lever.
TVS_F03,Brake Switch Malfunction (Rear),Rear Brake Switch,info,"The ECU detects an open or short in the rear brake switch circuit, affecting brake light or starting interlock.","Brake light not working; Engine won't start with rear brake applied; Safety interlock failure",Check rear brake switch wiring; Adjust rear brake pedal; Replace rear brake switch,Mounted near the rear brake pedal.
TVS_F04,Fan Motor Circuit Open/Short,Cooling Fan Motor,warning,"The ECU detects an open or short circuit in the cooling fan motor, preventing proper engine cooling.","Engine overheating; Fan not running when hot; Engine warning light",Inspect fan motor wiring; Test fan motor for continuity; Replace fan motor,Mounted behind the radiator.
TVS_F05,Headlight Circuit Malfunction,Headlight Circuit,info,"The ECU detects an electrical anomaly in the headlight circuit.","Headlights not working; Dim headlights; Flickering headlights",Check headlight bulbs; Inspect headlight wiring harness; Test headlight switch,Front of the motorcycle, dashboard.
TVS_F06,Tail Light Circuit Malfunction,Tail Light Circuit,info,"The ECU detects an electrical anomaly in the tail light circuit.","Tail lights not working; Brake light issues; License plate light failure",Check tail light bulbs; Inspect tail light wiring harness; Test tail light fuse,Rear of the motorcycle.
TVS_F07,ABS Sensor Fault (Front),Front ABS Wheel Speed Sensor,critical,"The ABS module detects an implausible signal from the front wheel speed sensor, indicating a fault in the ABS system.","ABS warning light on; ABS system disabled; Increased braking distance",Inspect front ABS sensor wiring; Clean front ABS sensor; Replace front ABS sensor,Mounted on the front wheel hub or fork leg.
TVS_F08,ABS Sensor Fault (Rear),Rear ABS Wheel Speed Sensor,critical,"The ABS module detects an implausible signal from the rear wheel speed sensor, indicating a fault in the ABS system.","ABS warning light on; ABS system disabled; Loss of ABS function",Inspect rear ABS sensor wiring; Clean rear ABS sensor; Replace rear ABS sensor,Mounted on the rear wheel hub or swingarm.
TVS_F09,Immobilizer ECU Internal Error,Immobilizer Unit,critical,"The immobilizer unit detects an internal fault, preventing proper security function and engine start.","Engine cranks but no start; Security light solid on; Key not recognized",Check immobilizer unit power and ground; Attempt immobilizer reset; Replace immobilizer unit,Near ignition switch, connected to main harness.
TVS_F10,Gear Position Sensor Malfunction,Gear Position Sensor,warning,"The ECU receives an incorrect or erratic signal from the gear position sensor.","Incorrect gear display; Engine hard to start in gear; Gear dependent performance issues",Inspect gear position sensor wiring; Clean gear position sensor contacts; Replace gear position sensor,On the transmission casing, linked to the shift drum.
TVS_F11,Service Reminder (Scheduled Maintenance),Service Interval Counter,info,"The motorcycle's mileage or time interval has reached the programmed limit for scheduled maintenance.","Service indicator light on; Reminder message on dash; No performance impact",Perform scheduled maintenance; Reset service reminder via diagnostic tool; Check service log,Instrument cluster.
