code,title,affectedPart,severity,problem,symptoms,actions,location
19,Immobilizer Antenna Error,Immobilizer System,critical,The immobilizer antenna, which reads the transponder chip, has an electrical fault or is disconnected.,Engine will not start; Immobilizer light flashes; Key not recognized,Check immobilizer antenna wiring; Inspect antenna ring around ignition barrel; Replace antenna,Around the ignition switch barrel
20,Immobilizer ECU Communication Error,Immobilizer System,critical,The immobilizer control unit is unable to communicate with the main ECU, preventing authorization for engine start.,Engine will not start; Immobilizer light on solid; No communication with diagnostic tool,Check wiring between immobilizer and ECU; Inspect ECU and immobilizer unit connectors; Replace immobilizer unit or ECU (dealer action),Immobilizer unit usually under the dash/seat, ECU in engine bay
21,Engine Over-revolution,Engine RPM/ECU,warning,The engine has exceeded its maximum permitted RPM limit, potentially causing damage or indicating a sensor issue.,Engine cuts out at high RPM; Reduced power; Engine light on,Check for unintentional throttle input; Inspect crankshaft position sensor; Check for false RPM signals,Engine/ECU
22,Battery Voltage Low,Battery / Charging System,warning,The ECU detects that the system voltage is below the operational threshold, indicating a low battery or charging system issue.,Hard starting; Dim lights; Electrical components malfunction,Charge battery; Check battery terminals; Inspect charging system (alternator/regulator),Battery and charging system components
23,Battery Voltage High,Battery / Charging System,warning,The ECU detects that the system voltage is above the operational threshold, indicating a faulty voltage regulator or charging system.,Bulbs burning out; Battery overcharging/swelling; Electrical component damage,Check voltage regulator; Inspect charging system wiring; Replace voltage regulator,Battery and charging system components
24,Fuel Level Sensor Error,Fuel Level Sensor,info,The ECU detects an electrical fault in the fuel level sensor circuit or an out-of-range signal.,Inaccurate fuel gauge reading; Fuel gauge stuck; Fuel light always on,Check fuel level sensor wiring; Inspect sensor for mechanical damage; Replace fuel level sensor,Inside the fuel tank
27,Tilt Sensor/Fall Sensor Error,Tilt Sensor,critical,The tilt sensor, designed to cut the engine in case of a fall, is reporting an abnormal signal or is faulty.,Engine will not start; Engine cuts out randomly; Intermittent starting,Check tilt sensor orientation and mounting; Inspect sensor wiring; Replace tilt sensor,Under the seat or dashboard, typically mounted vertically
30,Oxygen Sensor Heater Circuit Malfunction,Oxygen (O2) Sensor Heater,warning,The ECU detects an electrical fault in the heater circuit for the oxygen sensor, preventing it from reaching operating temperature quickly.,Increased emissions; Poor fuel economy; Engine light on,Check O2 sensor heater wiring; Test O2 sensor heater resistance; Replace O2 sensor,In the exhaust pipe, before the catalytic converter
31,EVAP Canister Purge Valve Circuit Malfunction,EVAP Canister Purge Valve,warning,The ECU detects an electrical fault in the evaporative emission system (EVAP) purge valve control circuit.,Engine idle issues; Poor fuel economy; Evaporative emissions failure,Check purge valve wiring; Test purge valve operation; Replace purge valve,Near the fuel tank or intake manifold, part of the EVAP system
36,ECU Internal Fault,Engine Control Unit (ECU),critical,The ECU has detected an internal error in its processor, memory, or monitoring circuits.,Engine will not start; Erratic engine behavior; Multiple unrelated fault codes,Check ECU connectors for corrosion; Verify consistent power supply to ECU; Replace ECU (dealer action),Typically under the seat or behind a fairing
P0105,MAP Sensor Circuit Malfunction,Manifold Absolute Pressure (MAP) Sensor,warning,The Engine Control Unit (ECU) detects an implausible or erratic signal from the Manifold Absolute Pressure sensor.,Poor engine performance; Stalling; Check engine light,Check MAP sensor wiring; Clean MAP sensor port; Replace MAP sensor,On the intake manifold or connected via a vacuum hose
P0108,MAP Sensor Circuit High Input,Manifold Absolute Pressure (MAP) Sensor,warning,The ECU detects a higher-than-expected voltage signal from the MAP sensor, indicating a short to voltage or faulty sensor.,Engine runs rich; Reduced power; Black smoke from exhaust,Check MAP sensor wiring for shorts to battery; Test MAP sensor output; Replace MAP sensor,On the intake manifold or connected via a vacuum hose
P0110,IAT Sensor Circuit Malfunction,Intake Air Temperature (IAT) Sensor,info,The ECU detects an implausible or erratic signal from the Intake Air Temperature sensor.,Poor fuel economy; Engine performance issues (minor); Engine light on,Check IAT sensor wiring; Clean IAT sensor; Replace IAT sensor,In the intake manifold or air box
P0113,IAT Sensor Circuit High Input,Intake Air Temperature (IAT) Sensor,info,The ECU detects a higher-than-expected voltage signal from the IAT sensor, often interpreted as very cold air.,Engine runs rich; Increased emissions; Hard starting,Check IAT sensor wiring for shorts to battery; Test IAT sensor output; Replace IAT sensor,In the intake manifold or air box
P0115,ECT Sensor Circuit Malfunction,Engine Coolant Temperature (ECT) Sensor,warning,The ECU detects an implausible or erratic signal from the Engine Coolant Temperature sensor.,Hard starting; Engine fan issues; Erratic idle,Check ECT sensor wiring and connector; Test sensor resistance; Replace ECT sensor,In the cylinder head or near the thermostat housing
P0118,ECT Sensor Circuit High Input,Engine Coolant Temperature (ECT) Sensor,warning,The ECU detects a higher-than-expected voltage signal from the ECT sensor, often interpreted as a very cold engine.,Engine runs rich; High idle; Increased fuel consumption,Check ECT sensor wiring for shorts to battery; Test ECT sensor output; Replace ECT sensor,In the cylinder head or near the thermostat housing
P0120,TPS Circuit Malfunction,Throttle Position Sensor (TPS),critical,The ECU detects an implausible or erratic signal from the Throttle Position Sensor, indicating a fault in the sensor or its circuit.,Engine in limp home mode; Unstable idle; Engine stalls,Check TPS wiring and connector; Test TPS voltage sweep; Replace TPS,On the throttle body, near the intake manifold
P0123,TPS Circuit High Input,Throttle Position Sensor (TPS),critical,The ECU detects a higher-than-expected voltage signal from the TPS, indicating a short to voltage or faulty sensor.,Engine races; High idle; Engine enters limp home mode,Check TPS wiring for shorts to battery; Test TPS output; Replace TPS,On the throttle body, near the intake manifold
P0130,O2 Sensor Circuit Malfunction (Bank 1 Sensor 1),Oxygen (O2) Sensor,warning,The ECU detects an implausible or erratic signal from the primary O2 sensor, affecting fuel mixture control.,Increased fuel consumption; Poor emissions; Engine light on,Check O2 sensor wiring and connector; Inspect sensor for contamination; Replace O2 sensor,In the exhaust pipe, before the catalytic converter
P0135,O2 Sensor Heater Circuit Malfunction (Bank 1 Sensor 1),Oxygen (O2) Sensor Heater,warning,The ECU detects an electrical fault in the heater circuit of the primary O2 sensor, preventing it from reaching operating temperature efficiently.,Increased emissions; Poor fuel economy; Engine light on,Check O2 sensor heater wiring; Test heater resistance; Replace O2 sensor,In the exhaust pipe, before the catalytic converter
P0201,Injector Circuit/Open - Cylinder 1,Fuel Injector,critical,The ECU detects an electrical fault in the control circuit for the fuel injector of cylinder 1, such as an open circuit or short.,Engine will not start; Severe misfire; Engine runs very rough,Check injector wiring and connector; Test injector resistance; Replace injector,On the intake manifold, directly injecting into the cylinder head
P0300,Random/Multiple Cylinder Misfire Detected,Ignition System, Fuel System,warning,The ECU detects that multiple cylinders (or the single cylinder on a scooter) are misfiring, indicating a general ignition or fuel delivery issue.,Rough idle; Loss of power; Engine hesitation,Check spark plug condition; Inspect ignition coil and wires; Verify fuel pressure and injector function,Engine
P0301,Cylinder 1 Misfire Detected,Ignition System, Fuel System,warning,The ECU detects a misfire specifically in cylinder 1, indicating a problem with its ignition, fuel, or compression.,Rough idle; Loss of power; Engine hesitation,Check spark plug for cylinder 1; Inspect ignition coil for cylinder 1; Test fuel injector for cylinder 1,Engine
P0335,Crankshaft Position Sensor 'A' Circuit Malfunction,Crankshaft Position Sensor (CKP),critical,The ECU detects an implausible or no signal from the Crankshaft Position Sensor, which is vital for engine timing.,Engine will not start; Engine cranks but no start; Engine stalls randomly,Check CKP sensor wiring and connector; Clean CKP sensor head; Replace CKP sensor,Near the crankshaft, usually by the flywheel/stator
P0340,Camshaft Position Sensor 'A' Circuit Malfunction,Camshaft Position Sensor (CMP),warning,The ECU detects an implausible or no signal from the Camshaft Position Sensor, affecting engine timing and fuel injection (if applicable).,Hard starting; Reduced engine power; Erratic engine behavior,Check CMP sensor wiring and connector; Clean CMP sensor; Replace CMP sensor,Near the camshaft, typically on the cylinder head
P0443,Evaporative Emission System Purge Control Valve Circuit Malfunction,EVAP Canister Purge Valve,info,The ECU detects an electrical fault in the evaporative emission system (EVAP) purge valve control circuit.,Engine light on; Minor idle fluctuations; Fuel vapor smell,Check purge valve wiring; Test purge valve operation; Replace purge valve,Near the fuel tank or intake manifold, part of the EVAP system
P0500,Vehicle Speed Sensor Malfunction,Vehicle Speed Sensor (VSS),warning,The ECU is not receiving a correct signal from the Vehicle Speed Sensor, leading to inaccurate speed readings and affecting engine management.,Speedometer not working; Poor idle control; Erratic gear changes (if automatic),Check VSS wiring and connector; Clean VSS sensor head; Replace VSS sensor,Near the front or rear wheel axle, or on the transmission
P0505,Idle Control System RPM Malfunction,Idle Air Control (IAC) Valve / Throttle Body,warning,The ECU detects that the engine idle speed is not being controlled correctly by the idle control system.,Unstable idle; High idle; Engine stalls at idle,Check IAC valve wiring; Clean IAC valve or throttle body; Replace IAC valve or throttle body,On or near the throttle body
P0560,System Voltage Malfunction,Battery / Charging System,warning,The ECU detects that the overall system voltage is outside the normal operating range, indicating a potential issue with the battery or charging system.,Intermittent electrical faults; Dim lights; Engine light on,Check battery terminals; Test battery voltage; Inspect charging system output,Battery and charging system components
P0562,System Voltage Low,Battery / Charging System,critical,The ECU detects that the system voltage is consistently below the operational threshold, indicating a flat battery or charging system failure.,Engine will not start; Multiple electrical warnings; Lights dim,Charge battery; Check battery condition; Test charging system (alternator/regulator),Battery and charging system components
P0563,System Voltage High,Battery / Charging System,critical,The ECU detects that the system voltage is consistently above the operational threshold, indicating an overcharging condition from a faulty regulator.,Bulbs burning out frequently; Battery swelling; Damage to electrical components,Test voltage regulator; Inspect charging system wiring; Replace voltage regulator,Battery and charging system components
P0600,Serial Communication Link Malfunction,CAN Bus / ECU Communication,warning,The ECU detects a malfunction in the serial communication link (e.g., CAN bus) with other control modules.,Multiple warning lights; Loss of communication with other systems; Intermittent fault codes,Check CAN bus wiring for damage; Inspect connectors of related modules; Consult dealer for advanced diagnostics,Main wiring harness connecting ECUs
P0601,Internal Control Module Memory Check Sum Error,Engine Control Unit (ECU),critical,The ECU has detected an internal error in its memory, indicating a hardware or software fault within the ECU itself.,Engine will not start; Erratic engine behavior; Complete loss of engine control,Verify stable power to ECU; Check for external damage to ECU; Replace ECU (dealer action),Typically under the seat or behind a fairing
P0627,Fuel Pump 'A' Control Circuit/Open,Fuel Pump Relay / Fuel Pump,critical,The ECU detects an open circuit or malfunction in the control circuit for the fuel pump.,Engine will not start; No fuel pump prime sound; Engine cranks but no start,Check fuel pump relay wiring; Test fuel pump relay; Test fuel pump power supply,Near the battery or fuse box, and inside the fuel tank
P1601,Immobilizer Communication Error,Immobilizer System,critical,The ECU is unable to establish proper communication with the immobilizer unit, preventing engine start authorization.,Engine will not start; Immobilizer light flashes; Key not recognized,Check wiring between ECU and immobilizer; Inspect connectors; Consult dealer for system programming/repair,ECU and immobilizer unit (often under seat/dash)
P1604,Start Inhibit By Immobilizer,Immobilizer System,critical,The immobilizer system has actively inhibited engine starting, indicating an invalid key or system malfunction.,Engine will not start; Immobilizer light flashes; Engine cranks but no start,Try a different, known-good key; Ensure correct key programming; Inspect immobilizer antenna,Integrated into the ignition system
40,Electronic Throttle Body Motor Circuit Fault,Electronic Throttle Body,critical,The ECU detects an electrical fault in the motor that controls the electronic throttle valve position.,Engine will not start; Limp home mode; Uncontrolled engine RPM,Check throttle body wiring; Inspect throttle body for obstructions; Replace electronic throttle body,On the intake manifold
41,Electronic Throttle Position Sensor Malfunction,Electronic Throttle Body,critical,The ECU detects an implausible or erratic signal from the position sensors within the electronic throttle body.,Engine in limp home mode; Unstable idle; Engine stalls,Check throttle body wiring and connectors; Clean throttle body; Replace electronic throttle body,On the intake manifold
42,ECU Processor Error,Engine Control Unit (ECU),critical,A severe internal error has been detected within the ECU's main processor, making it unable to function correctly.,Engine will not start; No engine response; Multiple system failures,Check ECU power and ground connections; Look for physical damage; Replace ECU (dealer action),Typically under the seat or behind a fairing
43,Charging System Malfunction,Stator / Regulator/Rectifier,warning,The ECU detects that the charging system is not delivering adequate voltage or current to the battery.,Battery not charging; Dim lights; Electrical component malfunction,Check stator output; Test regulator/rectifier; Inspect wiring between stator, regulator, and battery,Engine casing (stator), near battery or frame (regulator)
45,Misfire Detection - General,Ignition System / Fuel System,warning,The ECU detects general misfires without pinpointing a specific cylinder, indicating an overall engine combustion issue.,Rough running; Reduced power; Engine hesitation,Check spark plug and cap; Inspect ignition coil; Verify fuel quality and delivery,Engine
46,Fuel Trim Out of Range (Lean),Fuel System / O2 Sensor,warning,The ECU has detected that the engine is running with too much air or too little fuel, requiring it to add a significant amount of fuel to compensate.,Increased fuel consumption; Engine hesitation; Check engine light,Check for vacuum leaks; Inspect O2 sensor; Verify fuel pressure,Intake system, exhaust system, fuel tank/pump
47,Fuel Trim Out of Range (Rich),Fuel System / O2 Sensor,warning,The ECU has detected that the engine is running with too little air or too much fuel, requiring it to reduce a significant amount of fuel to compensate.,Black smoke from exhaust; Reduced power; Fuel smell,Check for leaky injectors; Inspect O2 sensor; Check air filter for blockage,Fuel injectors, exhaust system, air intake
48,Injector Circuit Open,Fuel Injector,critical,The ECU detects an open circuit in the electrical pathway to one or more fuel injectors, preventing fuel delivery.,Engine will not start; Severe engine misfire; Engine cranks but no start,Check injector wiring harness; Inspect injector connectors; Test injector coil resistance,On the engine, connected to the intake manifold
49,Ignition Coil Output Fault,Ignition Coil,critical,The ECU detects that the ignition coil is not producing a sufficient spark or has an electrical fault in its secondary circuit.,Engine will not start; Strong misfire; Loss of power,Check spark plug and lead; Test ignition coil; Inspect coil wiring,Mounted on or near the spark plug, or remotely with a high tension lead
50,CanBus Communication Error,CAN Bus,warning,The ECU detects a loss or corruption of communication on the CAN Bus with other electronic control units.,Multiple warning lights; Features not working; Intermittent operational faults,Check CAN bus wiring for damage or corrosion; Inspect connectors on all connected modules; Consult dealer for advanced diagnostics,Main wiring harness connecting ECUs
