code,title,affectedPart,severity,problem,symptoms,actions,location
P0132,O2 Sensor Circuit High Voltage (Bank 1 Sensor 1),O2 Sensor,warning,"The O2 sensor consistently reports a high voltage, indicating a rich exhaust condition or a sensor malfunction.",Excessive fuel consumption; Black smoke from exhaust; Check Engine Light (CEL),Check for rich running conditions (e.g., leaky injector); Inspect O2 sensor wiring for shorts to voltage; Replace O2 sensor,Mounted in the exhaust pipe, before the catalytic converter
P0135,O2 Sensor Heater Circuit Malfunction (Bank 1 Sensor 1),O2 Sensor Heater,warning,"The ECU detects an issue with the heating element of the O2 sensor, which prevents it from reaching operating temperature quickly.",Increased emissions; Delayed O2 sensor operation; Reduced fuel efficiency until warmed up,Check fuse for O2 sensor heater; Inspect O2 sensor heater wiring; Replace O2 sensor,Internal to the O2 sensor, located in the exhaust pipe
P0201,Fuel Injector Circuit/Open - Cylinder 1,Fuel Injector,critical,"The ECU detects an open circuit or electrical fault in the fuel injector circuit for cylinder 1, meaning it's not firing.",Engine misfire; Rough running; Loss of power,Check injector wiring for open circuits; Test injector resistance; Replace fuel injector,Mounted in the throttle body or intake manifold, directly above the intake valve
P0230,Fuel Pump Primary Circuit Malfunction,Fuel Pump Relay/Circuit,critical,"The ECU detects an electrical fault in the primary circuit controlling the fuel pump, preventing it from operating correctly.",Engine cranks but won't start; Engine stalls while riding; No fuel pump prime sound,Check fuel pump fuse; Inspect fuel pump relay and wiring; Test for power at fuel pump connector,Fuel pump relay typically under the seat or in the fuse box; wiring runs to the fuel tank
P0335,Crankshaft Position Sensor Circuit Malfunction,Crankshaft Position Sensor (CKP),critical,"The ECU is not receiving a signal or an irregular signal from the crankshaft position sensor, which is vital for engine timing.",Engine cranks but won't start; Intermittent stalling; No spark,Inspect CKP sensor wiring for damage; Check CKP sensor for debris or damage; Replace CKP sensor,Near the crankshaft, typically on the engine case, sensing the flywheel/rotor
P0340,Camshaft Position Sensor Circuit Malfunction,Camshaft Position Sensor (CMP),critical,"The ECU is not receiving a signal or an irregular signal from the camshaft position sensor, affecting valve timing and ignition.",Engine cranks but won't start; Reduced engine power; Poor acceleration,Inspect CMP sensor wiring; Check CMP sensor for debris; Replace CMP sensor,On the cylinder head, sensing the camshaft
P0351,Ignition Coil "A" Primary/Secondary Circuit Malfunction,Ignition Coil/Spark Plug,critical,"The ECU detects an electrical fault in the primary or secondary circuit of the ignition coil for cylinder A (or single cylinder).",Engine misfire; Loss of power; Rough idle,Inspect ignition coil wiring; Test ignition coil resistance; Replace ignition coil or spark plug,Mounted on the spark plug (coil-on-plug) or frame (external coil with HT lead)
P0500,Vehicle Speed Sensor "A" Malfunction,Vehicle Speed Sensor (VSS),warning,"The ECU is not receiving a signal from the Vehicle Speed Sensor, leading to incorrect speed readings.",Speedometer not working; Incorrect gear indication; Cruise control not working (if equipped),Inspect VSS wiring and connections; Check VSS for physical damage; Replace VSS,On the gearbox output shaft or rear wheel (for ABS/Traction Control models)
P0505,Idle Air Control System Malfunction,IAC Valve/Throttle Body,critical,"The ECU detects that the Idle Air Control (IAC) system is not maintaining the desired engine idle speed.",Unstable idle; Stalling at idle; High or low idle RPM,Clean IAC valve and throttle body; Inspect IAC valve wiring; Replace IAC valve,Integrated into the throttle body assembly
P0562,System Voltage Low,Battery/Charging System,critical,"The ECU detects that the system voltage (battery voltage) is consistently below the normal operating threshold.",Dim lights; Difficulty starting; Electrical components malfunctioning,Check battery voltage and charge; Test rectifier/regulator; Inspect alternator/stator output,Battery typically under the seat; Regulator/Rectifier mounted on the frame
P0563,System Voltage High,Regulator/Rectifier,critical,"The ECU detects that the system voltage is consistently above the normal operating threshold, which can damage electrical components.",Blown bulbs; Battery overcharging; ECU damage risk,Test regulator/rectifier output; Check battery for overcharging; Inspect wiring for shorts to voltage,Regulator/Rectifier mounted on the frame, usually with cooling fins
P0600,Serial Communication Link Malfunction,ECU/CAN Bus,critical,"The ECU detects an issue with its internal serial communication or communication with other modules (e.g., ABS).",Multiple warning lights; Intermittent system failures; Engine not starting,Check all module connectors; Inspect CAN bus wiring for damage; Perform ECU diagnostic checks,Main wiring harness connecting ECU to other components
P0605,Internal Control Module Read Only Memory (ROM) Error,ECU,critical,"The ECU has detected an internal fault within its Read Only Memory (ROM), indicating a critical internal hardware or software issue.",Engine not starting; Erratic engine behavior; Complete loss of engine control,Attempt ECU software reflash; Check for power/ground issues to ECU; ECU replacement is often required,Main Engine Control Unit, typically under the seat or fairing
P0650,Malfunction Indicator Lamp (MIL) Control Circuit Malfunction,ECU/Dashboard,info,"The ECU detects an electrical fault in the circuit controlling the Check Engine Light (MIL) on the dashboard.",Check Engine Light not illuminating; Check Engine Light always on; Inability to clear codes,Check MIL bulb/LED on dashboard; Inspect wiring to dashboard; Diagnose ECU for output fault,Wiring from ECU to instrument cluster
P1603,Internal ECU Voltage Supply Malfunction,ECU,critical,"The ECU detects an internal issue with its own voltage supply, indicating a potential power regulation fault within the unit.",Engine not starting; Intermittent engine cut-out; Multiple sensor errors,Check main power and ground to ECU; Verify battery voltage stability; ECU replacement is often necessary,Main Engine Control Unit, typically under the seat or fairing
P1604,Startup Failure,Engine/ECU,critical,"The ECU detects that the engine failed to start within a specified number of attempts or time, even if all sensors read correctly.",Engine cranks but doesn't fire; Repeated starting attempts fail; Difficulty starting in specific conditions,Check fuel pressure; Inspect spark plugs and ignition system; Verify engine compression,General engine system, ECU monitors startup conditions
P1500,Vehicle Speed Sensor Intermittent/Erratic,Vehicle Speed Sensor (VSS),warning,"The ECU detects inconsistent or erratic signals from the Vehicle Speed Sensor, leading to unreliable speed readings.",Jumpy speedometer reading; Sudden speed fluctuations; Incorrect gear display,Inspect VSS wiring for loose connections; Check for debris on sensor head; Replace VSS if signal remains erratic,On the gearbox output shaft or rear wheel
P2100,Throttle Actuator Control Motor Circuit/Open,Throttle Actuator/Throttle Body (Ride-by-Wire),critical,"The ECU detects an open circuit or electrical fault in the motor controlling the electronic throttle plate.",No throttle response; Engine enters limp mode; Engine stalls immediately,Inspect throttle body wiring; Test throttle actuator motor resistance; Replace throttle body assembly,Integrated into the electronic throttle body assembly
P2122,Throttle Position Sensor "D" Circuit Low Input,APS/TPS Sensor,critical,"The ECU detects a lower than expected voltage signal from a specific throttle position sensor (often a redundant sensor in fly-by-wire).",Reduced engine power (limp mode); Inconsistent throttle response; Check Engine Light (CEL),Inspect wiring for TPS sensor "D"; Test TPS "D" output voltage; Replace throttle body or sensor assembly,Integrated into the throttle body assembly
P2123,Throttle Position Sensor "D" Circuit High Input,APS/TPS Sensor,critical,"The ECU detects a higher than expected voltage signal from a specific throttle position sensor (often a redundant sensor in fly-by-wire).",Unintended acceleration (potential); Reduced engine power (limp mode); Check Engine Light (CEL),Inspect wiring for TPS sensor "D" for shorts to voltage; Test TPS "D" output voltage; Replace throttle body or sensor assembly,Integrated into the throttle body assembly
P2127,Throttle Position Sensor "E" Circuit Low Input,APS/TPS Sensor,critical,"The ECU detects a lower than expected voltage signal from a secondary throttle position sensor (for redundancy in fly-by-wire).",Limp home mode; Engine power reduction; Erratic throttle behavior,Inspect wiring for TPS sensor "E"; Test TPS "E" output; Replace throttle body or sensor assembly,Integrated into the throttle body assembly
P2128,Throttle Position Sensor "E" Circuit High Input,APS/TPS Sensor,critical,"The ECU detects a higher than expected voltage signal from a secondary throttle position sensor (for redundancy in fly-by-wire).",Unintended acceleration risk; Reduced engine power; Check Engine Light (CEL),Inspect wiring for TPS sensor "E" for shorts; Test TPS "E" output; Replace throttle body or sensor assembly,Integrated into the throttle body assembly
P0030,HO2S Heater Control Circuit (Bank 1 Sensor 1),O2 Sensor Heater,warning,"This code specifically points to an electrical problem in the heater control circuit of the O2 sensor, preventing it from reaching operating temperature quickly.",Increased emissions; Reduced fuel economy; Check Engine Light (CEL),Check O2 sensor heater fuse; Inspect wiring for continuity and shorts; Replace O2 sensor,Internal to the O2 sensor, located in the exhaust pipe
P0171,System Too Lean (Bank 1),Fuel System/Vacuum System,warning,"The ECU detects that the engine is consistently running with too little fuel for the amount of air, indicating a lean condition.",Hesitation; Misfires; Reduced power and fuel economy,Check for vacuum leaks (intake manifold, hoses); Inspect fuel pressure and fuel filter; Clean or replace fuel injector,Intake manifold, fuel tank, fuel rail
P0172,System Too Rich (Bank 1),Fuel System/O2 Sensor,warning,"The ECU detects that the engine is consistently running with too much fuel for the amount of air, indicating a rich condition.",Black smoke from exhaust; Strong fuel smell; Reduced fuel economy,Check for leaky fuel injector; Inspect fuel pressure regulator; Test O2 sensor for accurate readings,Fuel rail, fuel pressure regulator, exhaust pipe
P0443,EVAP Purge Control Valve Circuit,EVAP Purge Valve,warning,"The ECU detects an electrical fault in the circuit controlling the Evaporative Emission System (EVAP) purge valve.",Check Engine Light (CEL); Fuel tank pressure issues; Poor idle (if valve stuck open),Inspect EVAP purge valve wiring; Test purge valve solenoid; Replace EVAP purge valve,Connected to the fuel tank vapor lines, usually near the throttle body or airbox
P0420,Catalyst System Efficiency Below Threshold (Bank 1),Catalytic Converter,warning,"The ECU determines that the catalytic converter is not operating efficiently enough to reduce emissions.",Increased emissions; Check Engine Light (CEL); Reduced engine performance (less common for this code),Check for exhaust leaks; Verify O2 sensor readings; Replace catalytic converter,Integrated into the exhaust pipe, typically after the header/manifold
P060A,Internal Control Module Monitoring Processor Performance,ECU,critical,"The ECU's internal monitoring processor has detected a performance issue, indicating a critical internal hardware or software fault.",Intermittent engine failures; Engine not starting; Erratic electrical behavior,Check ECU power and ground; Attempt ECU software update/reflash; ECU replacement is likely required,Main Engine Control Unit, typically under the seat or fairing
P0620,Generator Control Circuit Malfunction,Stator/Rectifier/Regulator,critical,"The ECU detects a fault in the control circuit for the generator (stator), indicating a problem with the charging system.",Battery not charging; Dim lights; Engine stalling due to low voltage,Test stator output; Inspect rectifier/regulator; Check wiring for shorts or open circuits,Stator inside the engine cover; Rectifier/Regulator on the frame
P0627,Fuel Pump "A" Control Circuit/Open,Fuel Pump Control Circuit,critical,"The ECU detects an open circuit or electrical fault in the control circuit specifically powering the fuel pump.",Engine cranks but won't start; No fuel pump prime sound; Engine stalls,Check fuel pump fuse; Test fuel pump relay; Inspect wiring to fuel pump,Fuel pump relay, wiring to fuel tank
P0705,Transmission Range Sensor Circuit Malfunction,Gear Position Sensor,warning,"The ECU detects a fault in the gear position sensor circuit, leading to incorrect gear display or starting issues.",Incorrect gear display on dash; Engine won't start in neutral; Difficult shifting,Inspect gear position sensor wiring; Clean sensor contacts; Replace gear position sensor,On the gearbox, typically sensing the shift drum position
P060C,Internal Control Module Main Processor Performance,ECU,critical,"The ECU's main processor has detected a performance degradation or malfunction, indicating a severe internal fault.",Engine fails to start; Unpredictable engine behavior; Loss of all electronic functions,Verify stable power supply to ECU; Check for ECU software corruption; ECU replacement is highly probable,Main Engine Control Unit, typically under the seat or fairing
P1601,ECU Internal Failure,ECU,critical,"A general internal fault has been detected within the Engine Control Unit, indicating a hardware or software malfunction.",Engine non-start; Erratic running; Intermittent power loss,Check ECU power and ground connections; Attempt ECU reset/reflash; ECU replacement,Main Engine Control Unit, typically under the seat or fairing
P0654,Engine RPM Output Circuit Malfunction,ECU/Tachometer,info,"The ECU detects a fault in the circuit that sends the engine RPM signal to the tachometer or other systems.",Tachometer not working; Incorrect RPM reading; Engine runs fine otherwise,Inspect wiring from ECU to tachometer; Check tachometer itself; Diagnose ECU for output fault,Wiring from ECU to instrument cluster
P0261,Cylinder 1 Injector Circuit Low,Fuel Injector,critical,"The ECU detects a lower than expected voltage in the fuel injector circuit for cylinder 1, indicating a short to ground or wiring issue.",Engine misfire; Rough idle; Reduced engine power,Inspect injector wiring for shorts to ground; Test injector resistance; Replace fuel injector,Mounted in the throttle body or intake manifold
P0262,Cylinder 1 Injector Circuit High,Fuel Injector,critical,"The ECU detects a higher than expected voltage in the fuel injector circuit for cylinder 1, indicating an open circuit or short to power.",Engine misfire; Rough idle; Engine running lean on one cylinder,Inspect injector wiring for open circuits or shorts to voltage; Test injector resistance; Replace fuel injector,Mounted in the throttle body or intake manifold
P0460,Fuel Level Sensor Circuit Malfunction,Fuel Level Sensor,info,"The ECU detects an electrical fault or an inconsistent signal from the fuel level sensor.",Inaccurate fuel gauge; Fuel gauge stuck on empty/full; Check Engine Light (CEL),Inspect fuel level sensor wiring; Remove and test fuel level sensor; Replace fuel level sensor unit,Inside the fuel tank, often integrated with the fuel pump assembly
P0571,Brake Switch "A" Circuit Malfunction,Brake Light Switch (Front or Rear),warning,"The ECU detects a fault in the brake light switch circuit, which can affect engine management, especially for models with specific starting interlocks.",Brake light not working; Engine starting issues; Cruise control malfunction (if equipped),Inspect brake switch wiring; Test brake switch continuity; Replace brake switch,Near the front brake lever and rear brake pedal
P0615,Starter Relay Control Circuit,Starter Relay/Solenoid,critical,"The ECU detects an electrical fault in the circuit that controls the starter motor relay.",Engine won't crank; No click from starter relay; Difficulty starting,Check starter relay fuse; Test starter relay for operation; Inspect wiring to starter relay,Starter relay typically under the seat or near the battery
P0A0F,Engine Failed to Start,Engine/ECU,critical,"The ECU has detected that the engine failed to achieve startup synchronization or ignition within the specified parameters.",Engine cranks but does not fire; No engine ignition; Persistent starting issues,Check for spark and fuel pressure; Inspect timing sensors (CKP/CMP); Perform comprehensive engine diagnostic,General engine system, ECU monitors startup conditions
